City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
394,Urusha,54.05,122.9,45.61,57,91,2.75,RU,2021-09-19 01:11:58
395,Ahipara,-35.1667,173.1667,57.22,64,100,9.19,NZ,2021-09-19 01:11:58
396,Hokitika,-42.7167,170.9667,52.59,78,100,11.43,NZ,2021-09-19 01:11:58
397,Sergeyevka,53.88,67.4158,38.03,83,79,12.55,KZ,2021-09-19 01:11:58
398,Cabo San Lucas,22.8909,-109.9124,92.61,74,20,8.05,MX,2021-09-19 01:10:01
399,Obama,35.4958,135.746,77.63,78,100,15.84,JP,2021-09-19 01:11:59
400,Ribeira Brava,32.65,-17.0667,72.23,65,16,8.05,PT,2021-09-19 01:11:59
401,Boysun,38.2061,67.1986,65.77,19,0,6.02,UZ,2021-09-19 01:12:00
402,Kapit,2.0167,112.9333,73.87,100,100,0.87,MY,2021-09-19 01:12:00
403,Banda Aceh,5.5577,95.3222,78.6,81,100,5.61,ID,2021-09-19 01:12:00
404,Camargo,27.6667,-105.1667,84.6,23,40,9.75,MX,2021-09-19 01:12:01
405,Tulagi,-9.0996,160.1476,81.91,80,17,20.76,SB,2021-09-19 01:12:01
406,Adre,13.4667,22.2,73.62,73,37,2.15,TD,2021-09-19 01:12:01
407,Sherman,33.6357,-96.6089,87.94,58,40,0.0,US,2021-09-19 01:12:02
408,Den Helder,52.9599,4.7593,59.95,93,82,6.91,NL,2021-09-19 01:12:02
409,Shellbrook,53.2168,-106.4011,75.42,26,100,15.84,CA,2021-09-19 01:12:02
410,Myaundzha,63.0494,147.1858,37.81,96,100,13.89,RU,2021-09-19 01:12:02
411,Marienburg,54.0359,19.0266,53.26,74,34,6.62,PL,2021-09-19 01:12:03
412,Helong,42.5397,128.9972,71.17,45,100,3.18,CN,2021-09-19 01:12:03
413,Hoquiam,46.9809,-123.8893,62.46,60,90,6.91,US,2021-09-19 01:12:04
414,Porto Novo,6.4965,2.6036,76.05,91,44,5.08,BJ,2021-09-19 01:12:04
415,Aksarka,66.5606,67.7975,31.98,97,100,28.25,RU,2021-09-19 01:08:57
416,Quatre Cocos,-20.2078,57.7625,68.09,82,63,4.97,MU,2021-09-19 01:12:04
417,Honiara,-9.4333,159.95,87.33,66,27,11.59,SB,2021-09-19 01:12:05
418,Moron,-34.6534,-58.6198,63.01,92,0,3.0,AR,2021-09-19 01:12:05
419,Beihai,21.4833,109.1,85.05,76,8,10.85,CN,2021-09-19 01:12:05
420,Along,28.1667,94.7667,72.68,95,43,0.85,IN,2021-09-19 01:07:13
421,Mombasa,-4.0547,39.6636,73.71,87,2,10.85,KE,2021-09-19 01:12:06
422,Tambun,-6.2641,107.0712,82.44,69,98,5.75,ID,2021-09-19 01:12:06
423,Dudinka,69.4058,86.1778,39.96,94,100,11.1,RU,2021-09-19 01:12:06
424,Rettikhovka,44.1683,132.7669,65.23,47,100,2.33,RU,2021-09-19 01:12:07
425,Assiniboia,49.6334,-105.9845,82.08,14,8,17.09,CA,2021-09-19 01:12:07
426,Riyadh,24.6877,46.7219,80.74,17,0,6.67,SA,2021-09-19 01:09:18
427,Turangi,-39.0,175.9333,50.9,67,78,5.64,NZ,2021-09-19 01:12:07
428,Nabire,-3.3667,135.4833,80.46,79,100,1.7,ID,2021-09-19 01:12:08
429,Gat,31.61,34.7642,73.4,68,0,5.55,IL,2021-09-19 01:12:08
430,Awjilah,29.1081,21.2869,79.12,32,0,8.5,LY,2021-09-19 01:12:09
431,Cozumel,20.5083,-86.9458,84.18,86,20,1.99,MX,2021-09-19 01:12:09
432,Hami,42.8,93.45,72.39,22,4,6.58,CN,2021-09-19 01:12:09
433,Toamasina,-18.1667,49.3833,69.71,88,100,12.48,MG,2021-09-19 01:12:10
434,Sozopol,42.4167,27.7,61.14,71,0,9.42,BG,2021-09-19 01:12:10
435,Lagoa,39.05,-27.9833,66.45,66,92,11.68,PT,2021-09-19 01:12:10
436,Loandjili,-4.7561,11.8578,73.96,80,61,4.34,CG,2021-09-19 01:12:11
437,Tayzhina,53.6679,87.4362,43.05,82,75,3.6,RU,2021-09-19 01:12:11
438,Menongue,-14.6585,17.691,67.77,63,97,5.21,AO,2021-09-19 01:12:11
439,Itarema,-2.9248,-39.9167,78.6,80,7,18.07,BR,2021-09-19 01:12:12
440,Gazli,40.1333,63.45,71.98,20,0,9.6,UZ,2021-09-19 01:12:12
441,Sankt Valentin,48.1667,14.5167,56.14,87,75,2.93,AT,2021-09-19 01:12:12
442,Zyryanovsk,49.7386,84.2719,44.4,90,25,0.92,KZ,2021-09-19 01:12:13
443,Boqueirao,-7.5,-36.1333,67.68,88,10,9.46,BR,2021-09-19 01:12:13
444,Sitka,57.0531,-135.33,53.49,82,90,0.0,US,2021-09-19 01:12:13
445,Esmeraldas,-19.7625,-44.3139,76.06,30,30,5.23,BR,2021-09-19 01:12:14
446,Maniitsoq,65.4167,-52.9,35.76,53,3,5.68,GL,2021-09-19 01:12:14
447,Rio Grande,-32.035,-52.0986,62.94,93,19,8.32,BR,2021-09-19 01:12:14
448,Hofn,64.2539,-15.2082,51.76,87,10,16.58,IS,2021-09-19 01:12:14
449,Maningrida,-12.0667,134.2667,83.68,51,100,12.5,AU,2021-09-19 01:12:15
450,Saint Pete Beach,27.7253,-82.7412,81.07,78,100,7.45,US,2021-09-19 01:12:15
451,Kishi,9.0833,3.85,71.11,97,32,4.18,NG,2021-09-19 01:12:15
452,Mecca,21.4267,39.8261,84.83,35,19,5.35,SA,2021-09-19 01:09:58
453,Westport,41.1415,-73.3579,77.76,87,1,1.99,US,2021-09-19 01:11:18
454,Tapes,-30.6733,-51.3958,64.49,96,86,5.93,BR,2021-09-19 01:12:16
455,Yarada,17.65,83.2667,81.99,77,100,4.72,IN,2021-09-19 01:12:16
456,Constitucion,-35.3333,-72.4167,49.73,75,15,13.47,CL,2021-09-19 01:12:17
457,Baza,37.4907,-2.7726,68.58,51,0,4.0,ES,2021-09-19 01:12:17
458,Mabaruma,8.2,-59.7833,75.33,89,11,2.84,GY,2021-09-19 01:12:17
459,Anadyr,64.75,177.4833,50.5,66,40,15.66,RU,2021-09-19 01:12:18
460,Young,-32.6833,-57.6333,56.91,92,0,7.7,UY,2021-09-19 01:12:18
461,Ayagoz,47.9714,80.4392,46.45,53,0,2.48,KZ,2021-09-19 01:12:18
462,Conde,-7.2597,-34.9075,74.66,83,20,10.36,BR,2021-09-19 01:12:18
463,Tessalit,20.1986,1.0114,88.99,13,0,11.1,ML,2021-09-19 01:09:25
464,Adrar,20.5022,-10.0711,85.66,30,70,16.35,MR,2021-09-19 01:12:19
465,Kirovskiy,45.0917,133.5136,62.08,38,6,2.75,RU,2021-09-19 01:09:42
466,Tautira,-17.7333,-149.15,80.62,81,88,18.37,PF,2021-09-19 01:12:19
467,Waingapu,-9.6567,120.2641,84.83,54,57,13.67,ID,2021-09-19 01:12:20
468,Sumenep,-7.0167,113.8667,84.29,64,28,15.75,ID,2021-09-19 01:12:20
469,Guanica,17.9716,-66.908,81.25,84,0,3.71,PR,2021-09-19 01:12:20
470,Nyurba,63.2842,118.3319,38.21,60,11,5.86,RU,2021-09-19 01:12:21
471,Zonguldak,41.25,31.8333,58.06,94,96,5.5,TR,2021-09-19 01:12:21
472,Kapuskasing,49.4169,-82.4331,49.44,79,61,4.54,CA,2021-09-19 01:12:21
473,Batagay-Alyta,67.8006,130.4114,28.83,87,100,10.63,RU,2021-09-19 01:12:22
474,Trinidad,-14.8333,-64.9,86.32,36,26,4.38,BO,2021-09-19 01:12:22
475,Sorland,67.667,12.6934,51.57,76,100,16.91,NO,2021-09-19 01:12:22
476,Talara,-4.5772,-81.2719,64.04,86,15,15.59,PE,2021-09-19 01:12:22
477,Nakamura,32.9833,132.9333,81.1,63,3,3.02,JP,2021-09-19 01:12:23
478,Pavlodar,52.3,76.95,46.2,66,40,15.66,KZ,2021-09-19 01:12:23
479,Nurota,40.5614,65.6886,60.89,29,0,6.96,UZ,2021-09-19 01:12:23
480,Xuddur,4.1213,43.8894,72.48,65,69,15.82,SO,2021-09-19 01:12:24
481,Lorengau,-2.0226,147.2712,83.68,75,98,7.05,PG,2021-09-19 01:12:24
482,Mackay,-21.15,149.2,77.04,58,20,11.48,AU,2021-09-19 01:12:24
483,Bonthe,7.5264,-12.505,76.95,89,100,4.32,SL,2021-09-19 01:12:25
484,Santiago De Cao,-7.9589,-79.2392,62.69,84,79,12.55,PE,2021-09-19 01:12:25
485,Abu Kamal,34.4506,40.9171,79.43,32,0,6.2,SY,2021-09-19 01:12:25
486,Ribeirao Branco,-24.2208,-48.7656,63.46,95,5,3.6,BR,2021-09-19 01:12:26
487,Balkhash,46.844,74.9804,58.64,37,6,5.55,KZ,2021-09-19 01:12:26
488,Havre-Saint-Pierre,50.2334,-63.5986,54.25,74,100,10.63,CA,2021-09-19 01:11:41
489,Inuvik,68.3499,-133.7218,45.36,100,90,3.44,CA,2021-09-19 01:12:27
490,Sicamous,50.8331,-118.9856,62.11,89,79,3.89,CA,2021-09-19 01:12:27
491,Taybad,34.74,60.7756,69.96,31,0,14.83,IR,2021-09-19 01:12:27
492,Uhlove,44.8215,33.6045,69.57,79,100,12.03,UA,2021-09-19 01:12:28
493,Ngunguru,-35.6167,174.5,64.17,57,70,9.82,NZ,2021-09-19 01:12:28
494,Walvis Bay,-22.9575,14.5053,53.1,93,0,6.35,NA,2021-09-19 01:12:28
495,Bossangoa,6.4926,17.4552,67.23,96,100,2.21,CF,2021-09-19 01:12:29
496,Celestun,20.8667,-90.4,81.99,84,42,15.05,MX,2021-09-19 01:12:29
497,Lazo,43.3817,133.9014,72.18,52,88,2.21,RU,2021-09-19 01:12:29
498,Swan River,52.1058,-101.2676,74.03,32,0,10.33,CA,2021-09-19 01:12:30
499,Vodstroy,48.8416,44.5579,50.29,53,0,15.66,RU,2021-09-19 01:12:30
500,Flin Flon,54.7682,-101.865,62.11,51,100,9.8,CA,2021-09-19 01:12:30
501,Dalbandin,28.8947,64.4101,79.9,9,0,3.15,PK,2021-09-19 01:12:31
502,Witu,-2.3889,40.4382,75.36,88,5,10.94,KE,2021-09-19 01:12:31
503,Catarama,-1.5833,-79.4667,76.37,78,99,4.59,EC,2021-09-19 01:12:31
504,Coquimbo,-29.9533,-71.3436,53.33,87,0,3.44,CL,2021-09-19 01:12:31
505,Imeni Poliny Osipenko,52.4201,136.4853,53.8,39,93,4.79,RU,2021-09-19 01:12:32
506,Mersing,2.4312,103.8405,80.15,81,84,6.46,MY,2021-09-19 01:12:32
507,Hirara,24.8,125.2833,82.98,74,26,6.08,JP,2021-09-19 01:12:32
508,Makakilo City,21.3469,-158.0858,88.12,51,40,11.5,US,2021-09-19 01:12:33
509,Vostok,46.4856,135.8833,52.95,40,85,6.08,RU,2021-09-19 01:12:33
510,Teya,60.3778,92.6267,46.06,93,100,6.69,RU,2021-09-19 01:12:33
511,Snihurivka,47.0758,32.8052,58.1,93,13,6.6,UA,2021-09-19 01:12:34
512,Moerai,-22.4333,-151.3333,73.31,66,7,15.86,PF,2021-09-19 01:12:34
513,Toora-Khem,52.4675,96.11,49.87,78,16,3.06,RU,2021-09-19 01:12:34
514,Karpathos,35.507,27.2132,75.16,78,0,10.36,GR,2021-09-19 01:12:35
515,Maracas,-13.4411,-40.4308,59.31,80,1,6.76,BR,2021-09-19 01:12:35
516,Indian Harbour Beach,28.1489,-80.5884,82.04,90,75,4.61,US,2021-09-19 01:12:35
517,Meulaboh,4.1363,96.1285,74.32,94,100,5.14,ID,2021-09-19 01:12:36
518,Birjand,32.8663,59.2211,64.76,35,0,7.36,IR,2021-09-19 01:12:36
519,Vardo,70.3705,31.1107,43.47,77,4,19.55,NO,2021-09-19 01:12:36
520,Noumea,-22.2763,166.4572,78.78,55,23,16.08,NC,2021-09-19 01:12:36
521,Lasa,46.6166,10.7002,57.61,93,79,0.98,IT,2021-09-19 01:12:37
522,Khed Brahma,24.0333,73.05,76.3,96,100,4.94,IN,2021-09-19 01:12:37
523,San Luis,-33.295,-66.3356,66.61,39,0,1.25,AR,2021-09-19 01:10:57
524,Kabare,-2.4683,28.8242,59.4,93,72,2.89,CD,2021-09-19 01:12:38
525,Hede,33.7681,120.2517,77.65,74,11,12.55,CN,2021-09-19 01:12:38
526,Atasu,48.6814,71.6433,45.9,58,72,8.77,KZ,2021-09-19 01:12:38
527,Solnechnyy,50.7214,136.6319,54.84,33,0,13.31,RU,2021-09-19 01:12:39
528,Madisonville,37.3281,-87.4989,76.82,97,100,6.13,US,2021-09-19 01:09:57
529,Bethel,41.3712,-73.414,73.71,88,40,3.44,US,2021-09-19 01:11:13
530,Winnemucca,40.973,-117.7357,78.85,12,20,13.8,US,2021-09-19 01:12:39
531,Vao,-22.6667,167.4833,68.97,60,100,15.66,NC,2021-09-19 01:12:39
532,Malindi,-3.2175,40.1191,75.24,84,5,13.35,KE,2021-09-19 01:12:40
533,Jadu,31.953,12.0261,76.1,17,0,14.74,LY,2021-09-19 01:12:40
534,Vila Velha,-20.3297,-40.2925,73.35,78,0,12.66,BR,2021-09-19 01:11:07
535,Urumqi,43.801,87.6005,74.35,19,0,13.42,CN,2021-09-19 01:12:40
536,Bandarbeyla,9.4942,50.8122,79.0,78,100,22.66,SO,2021-09-19 01:12:41
537,Levokumskoye,44.8219,44.6606,58.08,77,100,8.68,RU,2021-09-19 01:12:41
538,Nichinan,31.6,131.3667,79.09,67,75,5.7,JP,2021-09-19 01:12:41
539,Kedgwick,47.6446,-67.3434,49.84,78,100,2.86,CA,2021-09-19 01:12:42
540,Graulhet,43.7669,1.9894,59.74,97,31,7.2,FR,2021-09-19 01:12:42
541,Mathathane,-22.2687,28.7495,53.71,74,0,9.44,BW,2021-09-19 01:12:42
542,Hambantota,6.1241,81.1185,80.08,81,100,7.52,LK,2021-09-19 01:12:43
543,Marystown,47.1666,-55.1483,58.87,94,100,9.04,CA,2021-09-19 01:12:43
544,Mangrol,21.1167,70.1167,79.66,87,100,6.42,IN,2021-09-19 01:12:43
545,Tekanto,21.0167,-89.1,84.24,75,53,3.83,MX,2021-09-19 01:12:44
546,Saint-Leu,-21.15,55.2833,70.63,75,97,15.12,RE,2021-09-19 01:12:44
547,Puerto Maldonado,-12.6,-69.1833,85.53,43,97,2.64,PE,2021-09-19 01:12:44
548,Hamilton,39.1834,-84.5333,79.99,76,1,0.0,US,2021-09-19 01:08:01
549,Aksu,41.1231,80.2644,70.27,31,0,3.04,CN,2021-09-19 01:12:45
550,Hervey Bay,-25.2986,152.8535,77.11,66,5,8.84,AU,2021-09-19 01:09:19
551,Northam,51.0333,-4.2167,58.62,96,95,4.41,GB,2021-09-19 01:12:46
552,Gamba,-2.65,10.0,74.21,86,100,6.55,GA,2021-09-19 01:12:46
553,Rocha,-34.4833,-54.3333,54.95,98,2,5.73,UY,2021-09-19 01:12:46
554,Peniche,39.3558,-9.3811,64.11,85,5,21.77,PT,2021-09-19 01:12:47
555,Jalu,29.0331,21.5482,78.39,34,0,7.16,LY,2021-09-19 01:12:47
556,Port Hedland,-20.3167,118.5667,87.85,10,5,8.05,AU,2021-09-19 01:12:47
557,Andenes,69.3143,16.1194,48.18,81,90,5.75,NO,2021-09-19 01:12:48
558,Luang Prabang,19.8856,102.1347,78.66,78,79,0.34,LA,2021-09-19 01:12:48
559,Nobeoka,32.5833,131.6667,79.45,61,0,6.38,JP,2021-09-19 01:12:48
560,Matay,28.419,30.7792,75.15,60,0,15.3,EG,2021-09-19 01:12:49
561,Muscle Shoals,34.7448,-87.6675,73.13,93,100,1.01,US,2021-09-19 01:09:26
562,Vila Do Maio,15.1333,-23.2167,79.59,84,99,8.66,CV,2021-09-19 01:12:49
563,Moose Factory,51.2585,-80.6094,51.62,77,100,4.72,CA,2021-09-19 01:12:49
564,Cienfuegos,22.1461,-80.4356,79.61,85,100,10.36,CU,2021-09-19 01:12:50
565,Laguna,38.421,-121.4238,78.64,62,1,8.01,US,2021-09-19 01:12:50
566,Tirat Karmel,32.7617,34.9719,69.96,63,0,8.95,IL,2021-09-19 01:12:50
567,Huilong,31.8111,121.655,78.98,75,0,14.47,CN,2021-09-19 01:12:51
568,Penzance,50.1186,-5.5371,57.76,81,100,12.95,GB,2021-09-19 01:12:51
569,Faya,18.3851,42.4509,61.32,22,76,3.8,SA,2021-09-19 01:12:51
570,Saiha,22.4833,92.9667,71.65,99,100,1.41,IN,2021-09-19 01:12:52
571,Muli,2.9167,73.5667,82.67,76,83,7.14,MV,2021-09-19 01:12:52
572,Verkhnyaya Toyma,62.2349,44.9985,36.27,78,98,5.46,RU,2021-09-19 01:12:52
573,Santa Rosa,14.3122,121.1114,81.1,88,100,10.38,PH,2021-09-19 01:12:53
574,Verkhnevilyuysk,63.4453,120.3167,38.84,67,100,7.0,RU,2021-09-19 01:12:53
575,Baruun-Urt,46.6806,113.2792,50.49,83,53,14.72,MN,2021-09-19 01:12:53
576,Naryan-Mar,67.6713,53.087,37.62,78,100,17.16,RU,2021-09-19 01:12:54
577,Topolobampo,25.6,-109.05,87.71,62,1,16.11,MX,2021-09-19 01:12:54
578,Beringovskiy,63.05,179.3167,49.32,63,7,3.96,RU,2021-09-19 01:12:54
579,Dingzhou,38.5131,114.9956,61.74,98,100,5.75,CN,2021-09-19 01:12:55
580,Toppenish,46.3774,-120.3087,64.99,53,30,17.65,US,2021-09-19 01:12:55
581,Paamiut,61.994,-49.6678,36.68,82,100,10.38,GL,2021-09-19 01:12:55
582,College,64.8569,-147.8028,44.55,51,75,12.66,US,2021-09-19 01:10:53
583,Auki,-8.7676,160.7034,84.96,69,31,5.3,SB,2021-09-19 01:12:56
584,Warrington,53.3925,-2.5802,63.79,86,40,3.0,GB,2021-09-19 01:12:56
585,Ninh Binh,20.2539,105.975,83.32,78,71,3.44,VN,2021-09-19 01:12:56
586,Burnie,-41.0667,145.9167,53.92,94,100,27.96,AU,2021-09-19 01:12:57
587,Ayan,56.45,138.1667,48.25,53,100,20.13,RU,2021-09-19 01:12:57
588,Ambulu,-8.345,113.6058,80.15,72,76,4.34,ID,2021-09-19 01:12:57
589,Manakara,-22.1333,48.0167,65.3,69,84,9.82,MG,2021-09-19 01:12:58
590,Yhu,-25.05,-55.9167,78.04,57,80,6.02,PY,2021-09-19 01:12:58
591,Nome,64.5011,-165.4064,47.16,71,90,13.8,US,2021-09-19 01:12:58
